density,alcohol,citric_acid,residual_sugar,pH,type,quality
1.789473684,5.434782609,2.518072289,1.220858896,4.348837209,0,2
2.67611336,4,2.518072289,2.587423313,4.488372093,0,2
1.799884326,7.391304348,2.734939759,2.13190184,4.906976744,0,4
2.421052632,3.47826087,2.626506024,2.13190184,3.790697674,0,2
1.824175824,5.304347826,2.301204819,1.621165644,4.627906977,0,3
1.827646038,5.565217391,2.409638554,1.855828221,5.604651163,0,3
1.827646038,5.565217391,2.409638554,1.855828221,5.604651163,0,3
1.775592828,4.52173913,2.084337349,1.42791411,2.953488372,0,2
2.407171776,4.130434783,2.518072289,2.601226994,3.162790698,0,3
1.806824754,6.869565217,2.518072289,1.70398773,4.139534884,0,3
2.469635628,2.956521739,3.656626506,2.035276074,4.279069767,0,2
1.692307692,5.304347826,2.626506024,1.262269939,3.302325581,0,4
1.529207634,7.52173913,2.138554217,1.469325153,4.76744186,0,3
1.827646038,5.565217391,2.409638554,1.855828221,5.604651163,0,3
1.425101215,5.565217391,1.975903614,1.055214724,4.488372093,0,2
1.824175824,5.304347826,2.301204819,1.621165644,4.627906977,0,3
1.609022556,7.782608696,2.246987952,1.717791411,4,0,4
1.97686524,5.565217391,2.246987952,2.380368098,6.162790698,0,4
2.021978022,3.086956522,2.030120482,1.400306748,1.76744186,0,2
2.021978022,3.086956522,2.030120482,1.400306748,1.76744186,0,2
2.854829381,3.217391304,2.572289157,3.180981595,4,0,3
2.299595142,2.565217391,2.192771084,1.579754601,3.930232558,0,2
2.245806825,1.52173913,2.246987952,1.372699387,4.069767442,0,2
1.504916136,6.739130435,2.789156627,1.082822086,2.953488372,0,3
1.504916136,6.739130435,2.789156627,1.082822086,2.953488372,0,3
2.299595142,2.565217391,2.192771084,1.579754601,3.930232558,0,2
2.245806825,1.52173913,2.246987952,1.372699387,4.069767442,0,2
1.657605552,5.826086957,2.355421687,1.262269939,3.930232558,0,3
2.01156738,4.913043478,3.710843373,2.11809816,2.674418605,0,3
1.57779063,6.086956522,2.680722892,1.13803681,2.744186047,0,3
1.428571429,7.782608696,2.518072289,1.469325153,4.348837209,0,4
1.657605552,5.826086957,2.355421687,1.262269939,3.930232558,0,3
2.993637941,2.434782609,2.246987952,3.153374233,4.76744186,0,2
1.956043956,7,2.734939759,2.159509202,5.325581395,0,3
2.993637941,2.434782609,2.246987952,3.153374233,4.76744186,0,2
1.869288606,4.260869565,5.28313253,1.110429448,4.139534884,0,3
2.591093117,4.391304348,3.331325301,1.883435583,4.558139535,0,2
1.956043956,7,2.734939759,2.159509202,5.325581395,0,3
1.350491614,8.434782609,2.572289157,1.345092025,5.813953488,0,4
1.537883169,6.217391304,2.246987952,1.124233129,5.465116279,0,3
1.844997108,6.869565217,2.409638554,1.552147239,5.744186047,0,4
1.893580104,6.347826087,2.463855422,1.579754601,6.790697674,0,3
1.777327935,5.304347826,2.572289157,1.552147239,4.418604651,0,3
1.537883169,6.217391304,2.246987952,1.124233129,5.465116279,0,3
1.89010989,4,2.463855422,1.289877301,6.162790698,0,3
1.619433198,7.130434783,2.626506024,1.786809816,4.837209302,0,3
2.51995373,2.565217391,2.409638554,1.911042945,3.790697674,0,2
2.51995373,2.565217391,2.409638554,1.911042945,3.790697674,0,2
2.764603817,2.956521739,2.626506024,2.628834356,3.651162791,0,3
2.13302487,3.739130435,2.030120482,1.828220859,4.069767442,0,3
2.13302487,3.739130435,2.030120482,1.828220859,4.069767442,0,3
1.532677848,7.52173913,2.192771084,1.469325153,4.697674419,0,4
1.445922499,7.652173913,3.060240964,1.579754601,4.627906977,0,3
1.810294968,4.913043478,2.734939759,1.096625767,3.651162791,0,3
2.51995373,2.565217391,2.409638554,1.911042945,3.790697674,0,2
2.559861191,2.826086957,2.355421687,2.449386503,3.511627907,0,3
2.764603817,2.956521739,2.626506024,2.628834356,3.651162791,0,3
2.42799306,3.869565217,2.463855422,2.26993865,4.069767442,0,3
2.13302487,3.739130435,2.030120482,1.828220859,4.069767442,0,3
3.000578369,1.782608696,3.927710843,2.753067485,3.372093023,0,1
2.847888953,2.304347826,3.765060241,2.532208589,2.325581395,0,2
2.447079237,3.086956522,3.765060241,2.021472393,3.860465116,0,2
2.020242915,3.47826087,2.463855422,1.13803681,4.976744186,0,4
2.655292076,4.260869565,2.518072289,3.201687117,4.348837209,0,2
1.621168305,5.434782609,2.680722892,1.124233129,4,0,2
2.702139965,2.826086957,2.680722892,2.325153374,4.209302326,0,2
2.06362059,5.043478261,2.084337349,1.828220859,3.790697674,0,1
3.056101793,2.173913043,2.301204819,3.374233129,3.651162791,0,3
3.056101793,2.173913043,2.301204819,3.374233129,3.651162791,0,3
1.893580104,4.652173913,3.006024096,1.124233129,4,0,2
1.893580104,6.47826087,2.680722892,1.938650307,3.372093023,0,3
3.056101793,2.173913043,2.301204819,3.374233129,3.651162791,0,3
1.633314054,6.869565217,2.951807229,1.193251534,3.860465116,0,3
1.893580104,6.47826087,2.680722892,1.938650307,3.372093023,0,3
1.633314054,6.869565217,2.951807229,1.193251534,3.860465116,0,3
3.056101793,2.173913043,2.301204819,3.374233129,3.651162791,0,3
2.386350492,4.652173913,2.409638554,2.587423313,4.069767442,0,3
1.90746096,5.434782609,2.409638554,2.049079755,2.88372093,0,3
1.893580104,4.652173913,3.006024096,1.124233129,4,0,2
2.139965298,4.391304348,2.626506024,2.11809816,4.209302326,0,2
2.143435512,2.565217391,1.542168675,1.400306748,3.023255814,0,2
1.763447079,6.47826087,1.86746988,1.800613497,4.627906977,0,3
1.537883169,6.608695652,2.789156627,1.207055215,4.76744186,0,3
2.332562175,4.130434783,2.572289157,1.98006135,4.558139535,0,3
2.438403702,4.130434783,2.626506024,2.615030675,2.88372093,0,3
1.806824754,4.913043478,2.843373494,1.096625767,3.441860465,0,4
2.139965298,4.391304348,2.626506024,2.11809816,4.209302326,0,2
2.143435512,2.565217391,1.542168675,1.400306748,3.023255814,0,2
1.928282244,8.173913043,1.65060241,1.069018405,5.186046512,0,1
1.640254482,5.434782609,3.060240964,1.303680982,2.604651163,0,3
1.491035281,5.565217391,2.409638554,1.400306748,3.651162791,0,3
1.060728745,8.826086957,1.975903614,1.179447853,4.418604651,0,4
1.550028918,6.869565217,2.626506024,1.441717791,4.697674419,0,4
1.550028918,6.869565217,2.626506024,1.441717791,4.697674419,0,4
1.270676692,7.260869565,2.626506024,1.248466258,3.581395349,0,4
1.80335454,5.173913043,2.301204819,1.579754601,4.558139535,0,4
1.80335454,5.173913043,2.301204819,1.579754601,4.558139535,0,4
1.537883169,8.304347826,2.626506024,1.773006135,4.139534884,0,3
2.02891845,2.565217391,5.445783133,1.096625767,2.465116279,0,3
1.550028918,6.869565217,2.626506024,1.441717791,4.697674419,0,4
1.7686524,5.043478261,2.734939759,1.124233129,4.139534884,0,3
1.80335454,5.173913043,2.301204819,1.579754601,4.558139535,0,4
1.060728745,8.826086957,1.975903614,1.179447853,4.418604651,0,4
1.537883169,8.304347826,2.626506024,1.773006135,4.139534884,0,3
2.473105842,2.826086957,3.765060241,2.007668712,4.209302326,0,2
1.117987276,9.086956522,2.518072289,1.13803681,3.790697674,0,4
1.216888375,7.782608696,2.518072289,1.110429448,2.953488372,0,3
1.740890688,5.173913043,3.006024096,1.27607362,3.23255814,0,3
2.804511278,3.869565217,2.843373494,2.960122699,3.930232558,0,2
1.270676692,7.260869565,2.626506024,1.248466258,3.581395349,0,4
1.933487565,3.739130435,2.626506024,1.041411043,2.604651163,0,2
1.933487565,3.739130435,2.626506024,1.041411043,2.604651163,0,2
1.916136495,4,2.789156627,1.082822086,1.76744186,0,2
2.389820706,3.47826087,2.572289157,2.283742331,4.279069767,0,3
1.671486408,5.565217391,2.680722892,1.455521472,4,0,2
3.014459225,2.304347826,3.548192771,3.070552147,4.209302326,0,2
3.014459225,2.304347826,3.548192771,3.070552147,4.209302326,0,2
1.317524581,6.347826087,2.409638554,1.124233129,3.162790698,0,3
1.196934644,7.913043478,2.518072289,1.13803681,3.930232558,0,3
2.067090804,5.565217391,2.518072289,1.993865031,4.488372093,0,5
2.070561018,4.913043478,2.138554217,1.690184049,2.674418605,0,1
1.886639676,4.52173913,2.626506024,1.096625767,4.906976744,0,3
3.059572007,2.826086957,2.084337349,3.222392638,3.511627907,0,2
2.344707924,4,2.355421687,2.014570552,6.023255814,0,3
2.417582418,2.695652174,2.951807229,1.84202454,4.139534884,0,2
1.609022556,6.217391304,3.060240964,1.069018405,2.11627907,0,3
1.990746096,4.913043478,2.734939759,1.786809816,4.418604651,0,3
2.542510121,2.695652174,3.006024096,2.145705521,4.069767442,0,2
1.740890688,3.739130435,2.843373494,1.055214724,4.627906977,0,2
1.789473684,5.043478261,3.114457831,1.124233129,4.209302326,0,3
2.209369578,3.47826087,1.813253012,1.828220859,2.88372093,0,3
1.989010989,4.913043478,2.734939759,1.773006135,4.488372093,0,3
1.990746096,4.913043478,2.734939759,1.786809816,4.418604651,0,3
1.438982071,6.869565217,2.789156627,1.207055215,5.186046512,0,3
1.418160787,7.130434783,2.734939759,1.220858896,5.11627907,0,4
2.315211105,2.695652174,2.626506024,1.662576687,5.186046512,0,2
2.542510121,2.695652174,3.006024096,2.145705521,4.069767442,0,2
1.740890688,3.739130435,2.843373494,1.055214724,4.627906977,0,2
3.080393291,2.043478261,2.084337349,3.38803681,3.930232558,0,2
1.582995951,5.173913043,2.626506024,1.27607362,2.11627907,0,3
1.810294968,4.652173913,2.626506024,1.096625767,3.860465116,0,4
3.080393291,2.043478261,2.084337349,3.38803681,3.930232558,0,2
1.582995951,5.173913043,2.626506024,1.27607362,2.11627907,0,3
1.860613071,4,1.975903614,1.234662577,4.627906977,0,2
1.765182186,6.217391304,2.951807229,1.510736196,3.720930233,0,2
2.261422788,2.956521739,2.030120482,1.897239264,4.76744186,0,3
2.261422788,2.956521739,2.030120482,1.897239264,4.76744186,0,3
2.580682475,3.347826087,2.301204819,2.559815951,3.930232558,0,3
2.842683632,2.304347826,3.493975904,2.532208589,2.325581395,0,2
1.654135338,7.52173913,2.463855422,1.717791411,4.139534884,0,4
1.688837478,5.956521739,2.734939759,1.441717791,5.674418605,0,4
2.894736842,2.043478261,3.602409639,2.628834356,2.744186047,0,2
2.02891845,5.173913043,2.246987952,1.814417178,3.651162791,0,1
2.261422788,2.956521739,2.030120482,1.897239264,4.76744186,0,3
2.452284558,2.826086957,3.765060241,1.966257669,4.069767442,0,1
2.457489879,2.956521739,3.819277108,2.007668712,4.069767442,0,3
1.765182186,4.130434783,2.626506024,1.303680982,3.162790698,0,3
2.493927126,3.347826087,2.680722892,2.380368098,3.511627907,0,4
1.765182186,4.130434783,2.626506024,1.303680982,3.162790698,0,3
1.92481203,4,4.63253012,1.124233129,3.372093023,0,3
2.452284558,2.826086957,3.765060241,1.966257669,4.069767442,0,1
2.457489879,2.956521739,3.819277108,2.007668712,4.069767442,0,3
1.553499132,6.086956522,2.409638554,1.151840491,4.279069767,0,4
1.782533256,7.260869565,2.572289157,1.966257669,4,0,4
1.702718334,7.52173913,2.355421687,1.952453988,3.581395349,0,3
1.883169462,4.130434783,3.873493976,1.151840491,4.76744186,0,4
1.888374783,4.130434783,3.819277108,1.151840491,4.697674419,0,3
2.336032389,4.52173913,2.355421687,2.587423313,4.418604651,0,2
1.987275882,4.52173913,2.463855422,1.538343558,3.302325581,0,4
1.553499132,6.086956522,2.409638554,1.151840491,4.279069767,0,4
2.245806825,4.130434783,2.355421687,2.021472393,4.279069767,0,3
1.782533256,7.260869565,2.572289157,1.966257669,4,0,4
2.2891845,3.47826087,2.463855422,2.104294479,4.348837209,0,3
2.2891845,3.47826087,2.463855422,2.104294479,4.348837209,0,3
2.998843262,2.826086957,3.222891566,2.932515337,4.069767442,0,3
1.674956622,5.434782609,1.921686747,1.13803681,5.046511628,0,3
2.2891845,3.47826087,2.463855422,2.104294479,4.348837209,0,3
2.998843262,2.826086957,3.222891566,2.932515337,4.069767442,0,3
2.051474841,2.565217391,3.222891566,1.069018405,2.88372093,0,2
1.801619433,4.260869565,2.734939759,1.42791411,2.255813953,0,4
2.290919607,4.913043478,2.843373494,2.145705521,4.697674419,0,4
2.290919607,4.913043478,2.843373494,2.145705521,4.697674419,0,4
1.824175824,6.347826087,2.680722892,1.56595092,2.255813953,0,2
2.290919607,4.913043478,2.843373494,2.145705521,4.697674419,0,4
1.404279931,7.260869565,2.572289157,1.345092025,4.488372093,0,4
2.230190862,4.260869565,3.656626506,1.717791411,3.023255814,0,3
2.230190862,4.260869565,3.656626506,1.717791411,3.023255814,0,3
2.230190862,4.260869565,3.656626506,1.717791411,3.023255814,0,3
1.914401388,2.956521739,4.090361446,1.055214724,2.953488372,0,2
2.858299595,2.565217391,3.602409639,3.098159509,3.441860465,0,3
1.694042799,5.043478261,2.897590361,1.124233129,3.441860465,0,3
1.617698091,6.608695652,2.409638554,1.634969325,3.372093023,0,4
1.694042799,5.043478261,2.897590361,1.124233129,3.441860465,0,3
1.289762869,7,2.734939759,1.262269939,3.23255814,0,3
1.914401388,2.956521739,4.090361446,1.055214724,2.953488372,0,2
2.858299595,2.565217391,3.602409639,3.098159509,3.441860465,0,3
2.160786582,4.652173913,2.734939759,1.731595092,4.348837209,0,3
1.749566223,5.304347826,2.572289157,1.345092025,2.953488372,0,3
1.404279931,7.260869565,2.572289157,1.345092025,4.488372093,0,4
2.230190862,4.260869565,3.656626506,1.717791411,3.023255814,0,3
2.521688837,3.347826087,2.301204819,2.504601227,3.511627907,0,3
3.302486987,1.652173913,3.602409639,3.401840491,2.813953488,0,3
2.23713129,2.695652174,1.65060241,1.579754601,4.069767442,0,2
2.587622903,2.565217391,2.301204819,2.090490798,4.348837209,0,2
1.633314054,5.434782609,2.301204819,1.13803681,4.418604651,0,3
3.302486987,1.652173913,3.602409639,3.401840491,2.813953488,0,3
2.23713129,2.695652174,1.65060241,1.579754601,4.069767442,0,2
2.431463274,1.52173913,1.65060241,1.731595092,3.372093023,0,1
2.053209948,2.565217391,3.277108434,1.069018405,3.23255814,0,2
2.587622903,2.565217391,2.301204819,2.090490798,4.348837209,0,2
2.761133603,4.130434783,3.006024096,2.725460123,4.209302326,0,3
1.720069404,5.695652174,2.463855422,1.483128834,4.837209302,0,3
1.497975709,6.739130435,3.439759036,1.317484663,4.697674419,0,3
2.761133603,4.130434783,3.006024096,2.725460123,4.209302326,0,3
2.02891845,2.695652174,2.409638554,1.069018405,3.581395349,0,2
1.362637363,6.47826087,2.463855422,1.124233129,4.348837209,0,3
2.015037594,4.913043478,2.626506024,1.98696319,4.488372093,0,3
1.582995951,5.434782609,3.060240964,1.075920245,3.720930233,0,2
1.917871602,2.956521739,4.090361446,1.055214724,3.372093023,0,2
3.045691151,2.565217391,2.192771084,3.374233129,3.441860465,0,2
2.087912088,5.043478261,3.060240964,1.70398773,3.860465116,0,3
3.045691151,2.565217391,2.192771084,3.374233129,3.441860465,0,2
2.20242915,4.913043478,2.192771084,1.938650307,4.627906977,0,3
1.999421631,3.47826087,2.192771084,1.110429448,3.930232558,0,2
1.997686524,3.47826087,2.192771084,1.110429448,3.930232558,0,2
1.917871602,2.956521739,4.090361446,1.055214724,3.372093023,0,2
1.602082128,6.739130435,1.86746988,1.524539877,5.395348837,0,1
2.091382302,2.826086957,2.572289157,1.13803681,4.418604651,0,2
2.447079237,2.695652174,2.192771084,2.007668712,4.558139535,0,2
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
3.186234818,2.304347826,2.518072289,3.339723926,2.534883721,0,4
2.448814344,4.52173913,2.897590361,2.780674847,2.953488372,0,3
2.448814344,4.52173913,2.897590361,2.780674847,2.953488372,0,3
1.602082128,5.304347826,2.951807229,1.096625767,3.093023256,0,3
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
2.04626952,5.826086957,2.463855422,2.518404908,2.674418605,0,3
2.447079237,2.695652174,2.192771084,2.007668712,4.558139535,0,2
2.958935801,1.913043478,2.463855422,3.056748466,2.255813953,0,4
3.186234818,2.304347826,2.518072289,3.339723926,2.534883721,0,4
2.04626952,5.826086957,2.463855422,2.518404908,2.674418605,0,3
2.481781377,4.52173913,1.975903614,2.732361963,4.558139535,0,2
1.598611914,5.434782609,2.951807229,1.179447853,3.302325581,0,3
2.448814344,4.52173913,2.897590361,2.780674847,2.953488372,0,3
1.602082128,5.304347826,2.951807229,1.096625767,3.093023256,0,3
2.129554656,3.608695652,1.054216867,1.759202454,4.279069767,0,2
2.129554656,3.608695652,1.054216867,1.759202454,4.279069767,0,2
1.841526894,5.173913043,2.734939759,1.179447853,4,0,3
1.943898207,3.217391304,2.138554217,1.179447853,3.441860465,0,2
1.548293811,6.869565217,2.138554217,1.13803681,5.88372093,0,2
2.025448236,7.391304348,2.409638554,2.476993865,4.837209302,0,5
1.947368421,5.956521739,2.463855422,2.076687117,4.069767442,0,3
2.379410064,4.391304348,2.518072289,2.062883436,4.069767442,0,2
1.947368421,5.956521739,2.463855422,2.076687117,4.069767442,0,3
2.403701562,4.52173913,2.518072289,2.601226994,4.279069767,0,3
2.365529208,3.47826087,2.463855422,2.021472393,4.418604651,0,2
1.553499132,6.217391304,2.734939759,1.096625767,2.674418605,0,3
2.726431463,4.130434783,3.060240964,2.670245399,4,0,4
2.192018508,1.652173913,1.86746988,1.096625767,4.279069767,0,2
2.521688837,3.47826087,2.030120482,2.366564417,3.860465116,0,1
2.700404858,2.826086957,2.409638554,2.642638037,3.511627907,0,3
2.556390977,4.130434783,2.409638554,2.242331288,3.860465116,0,2
1.747831116,4.913043478,2.138554217,1.124233129,5.046511628,0,3
1.740890688,4.913043478,2.138554217,1.124233129,5.046511628,0,3
2.251012146,4.130434783,2.518072289,1.993865031,4.279069767,0,3
2.528629265,3.347826087,2.463855422,2.40797546,3.651162791,0,3
2.700404858,2.826086957,2.409638554,2.642638037,3.511627907,0,3
2.251012146,4.391304348,2.518072289,2.104294479,4.558139535,0,3
1.962984384,3.739130435,2.734939759,1.082822086,4.906976744,0,2
2.292654714,5.565217391,2.301204819,2.918711656,3.372093023,0,5
1.761711972,5.434782609,2.572289157,1.42791411,3.372093023,0,3
2.060150376,2.565217391,3.168674699,1.069018405,3.162790698,0,3
1.969924812,3.217391304,3.277108434,1.069018405,3.790697674,0,3
1.801619433,5.304347826,2.463855422,1.441717791,3.441860465,0,3
2.216310006,3.086956522,2.301204819,1.552147239,4,0,3
2.657027183,2.173913043,2.626506024,2.325153374,1.976744186,0,3
2.238866397,3.608695652,2.518072289,2.007668712,4.76744186,0,3
2.04626952,2.565217391,2.084337349,1.248466258,4.209302326,0,3
2.667437825,2.304347826,2.463855422,2.394171779,3.511627907,0,3
1.54308849,7.260869565,2.518072289,1.593558282,3.581395349,0,4
2.667437825,2.304347826,2.463855422,2.394171779,3.511627907,0,3
2.136495084,2.956521739,2.897590361,1.069018405,3.511627907,0,2
2.238866397,3.608695652,2.518072289,2.007668712,4.76744186,0,3
2.020242915,4.913043478,2.843373494,1.690184049,4.488372093,0,2
2.04626952,2.565217391,2.084337349,1.248466258,4.209302326,0,3
2.417582418,4.391304348,2.246987952,2.877300613,3.511627907,0,3
2.486986698,3.608695652,2.246987952,2.228527607,4.558139535,0,2
2.486986698,3.608695652,2.246987952,2.228527607,4.558139535,0,2
1.609022556,5.826086957,2.518072289,1.483128834,5.11627907,0,4
1.602082128,6.869565217,2.463855422,1.56595092,3.790697674,0,4
1.603817235,5.043478261,3.439759036,1.110429448,3.441860465,0,4
1.707923655,3.217391304,4.036144578,1.041411043,4.069767442,0,2
2.76286871,6.608695652,2.409638554,3.719325153,3.23255814,0,3
1.537883169,6.47826087,3.277108434,1.400306748,4.209302326,0,3
1.914401388,5.304347826,2.192771084,1.289877301,8.186046512,0,3
1.78600347,5.695652174,2.463855422,1.082822086,4.488372093,0,2
1.511856564,5.304347826,2.355421687,1.082822086,5.11627907,0,3
1.636784268,5.043478261,2.355421687,1.193251534,4.837209302,0,3
1.563909774,5.173913043,2.572289157,1.069018405,4.76744186,0,3
1.714864083,5.304347826,2.572289157,1.124233129,4,0,3
1.463273569,6.217391304,2.734939759,1.082822086,3.441860465,0,3
3.076923077,2.043478261,2.084337349,3.415644172,4,0,3
3.076923077,2.043478261,2.084337349,3.415644172,4,0,3
1.539618276,6.217391304,2.680722892,1.414110429,4,0,5
1.54308849,6.217391304,2.680722892,1.400306748,4,0,4
2.768074031,2.304347826,3.710843373,2.587423313,3.023255814,0,2
2.981492192,2.695652174,2.192771084,3.325920245,3.790697674,0,3
2.835743204,1.913043478,2.355421687,2.587423313,3.930232558,0,3
1.421631001,7.260869565,2.734939759,1.331288344,3.651162791,0,3
1.456333141,5.565217391,2.951807229,1.13803681,3.651162791,0,4
2.164256796,3.608695652,2.246987952,1.70398773,3.511627907,0,2
2.165991903,3.608695652,2.192771084,1.690184049,3.581395349,0,2
2.434933488,4,2.843373494,1.855828221,5.255813953,0,2
2.775014459,4.130434783,2.734939759,3.070552147,4.697674419,0,2
1.46847889,8.043478261,2.680722892,1.745398773,4.488372093,0,4
1.666281087,5.173913043,2.734939759,1.165644172,3.302325581,0,3
2.611914401,2.434782609,2.409638554,2.104294479,4.76744186,0,2
2.611914401,2.434782609,2.409638554,2.104294479,4.76744186,0,2
2.214574899,4.652173913,2.463855422,2.504601227,5.255813953,0,3
1.761711972,6.869565217,2.518072289,1.993865031,4.627906977,0,3
1.90746096,5.304347826,2.301204819,1.248466258,7.348837209,0,2
1.529207634,7.260869565,2.246987952,1.607361963,6.162790698,0,3
2.611914401,2.434782609,2.409638554,2.104294479,4.76744186,0,2
1.412955466,7.130434783,2.734939759,1.124233129,4.488372093,0,3
1.999421631,4.913043478,2.897590361,1.662576687,3.651162791,0,4
2.44534413,4.130434783,2.572289157,2.559815951,3.093023256,0,3
2.44534413,4.130434783,2.572289157,2.559815951,3.093023256,0,3
2.212839792,4.52173913,2.463855422,2.159509202,4.697674419,0,3
2.195488722,4.782608696,2.518072289,2.297546012,4.488372093,0,3
2.44534413,4.130434783,2.572289157,2.559815951,3.093023256,0,3
2.448814344,4.130434783,2.572289157,2.559815951,3.162790698,0,3
2.78021978,3.217391304,2.572289157,3.056748466,4.069767442,0,4
1.999421631,4.913043478,2.897590361,1.662576687,3.651162791,0,4
2.83227299,3.086956522,2.355421687,2.987730061,4.279069767,0,3
1,8.695652174,2.518072289,1.110429448,3.651162791,0,4
2.740312319,2.826086957,2.680722892,2.214723926,3.441860465,0,2
1.73395026,6.869565217,2.734939759,1.42791411,3.651162791,0,3
2.83227299,3.086956522,2.355421687,2.987730061,4.279069767,0,3
1.969924812,2.956521739,3.548192771,1.110429448,4.279069767,0,2
2.334297282,3.086956522,3.710843373,1.814417178,4.279069767,0,2
1.969924812,2.956521739,3.548192771,1.110429448,4.279069767,0,2
2.336032389,3.086956522,3.819277108,1.786809816,4.209302326,0,2
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
1.834586466,4.130434783,3.060240964,1.124233129,4.209302326,0,2
1.82070561,4.52173913,2.897590361,1.13803681,4.488372093,0,2
1.534412955,6.217391304,2.897590361,1.110429448,4.139534884,0,4
1.497975709,6.347826087,2.680722892,1.400306748,4.279069767,0,4
1.303643725,7.652173913,2.734939759,1.055214724,5.11627907,0,5
1.497975709,6.739130435,2.409638554,1.110429448,5.186046512,0,3
1.412955466,7,2.843373494,1.124233129,4.627906977,0,4
2.932909196,1.913043478,2.626506024,2.808282209,2.255813953,0,4
1.517061885,6.217391304,3.006024096,1.13803681,4,0,2
1.938692886,5.695652174,2.463855422,1.634969325,4.837209302,0,3
2.001156738,2.695652174,5.662650602,1.110429448,2.395348837,0,2
2.644881434,2.695652174,2.192771084,2.559815951,3.372093023,0,3
1.732215153,5.043478261,3.114457831,1.248466258,4.348837209,0,4
2.06362059,3.869565217,2.789156627,1.358895706,3.651162791,0,3
1.78600347,4.391304348,2.789156627,1.151840491,4.558139535,0,3
1.687102371,5.304347826,2.789156627,1.496932515,4.069767442,0,4
2.993637941,2.826086957,3.168674699,3.042944785,4.348837209,0,2
2.729901677,2.695652174,4.307228916,2.711656442,3.581395349,0,3
1.784268363,5.043478261,2.734939759,1.690184049,2.674418605,0,3
2.551185656,3.47826087,4.036144578,2.256134969,3.860465116,0,3
1.614227877,5.956521739,2.626506024,1.262269939,5.11627907,0,4
1.553499132,7,2.518072289,1.469325153,4.76744186,0,4
2.993637941,2.826086957,3.168674699,3.042944785,4.348837209,0,2
1.910931174,4.260869565,2.734939759,1.082822086,3.372093023,0,2
1.411220359,6.608695652,2.843373494,1.193251534,4.279069767,0,3
1.579525737,5.304347826,2.626506024,1.082822086,5.186046512,0,3
2.178137652,3.086956522,2.138554217,1.621165644,3.441860465,0,2
1.475419318,6.217391304,2.626506024,1.110429448,4.348837209,0,3
1.740890688,5.173913043,2.897590361,1.082822086,3.581395349,0,2
2.105263158,3.869565217,2.301204819,1.814417178,3.790697674,0,3
1.615962984,6.739130435,2.789156627,1.096625767,2.813953488,0,3
2.105263158,3.869565217,2.301204819,1.814417178,3.790697674,0,3
1.262001157,8.043478261,2.301204819,1.289877301,2.534883721,0,5
1.267206478,7,2.572289157,1.096625767,4.627906977,0,3
2.320416426,3.347826087,3.602409639,1.938650307,4.209302326,0,2
2.875650665,2.434782609,3.873493976,2.697852761,2.534883721,0,2
1.615962984,6.739130435,2.789156627,1.096625767,2.813953488,0,3
1.562174667,6.869565217,2.789156627,1.082822086,3.162790698,0,3
1.650665124,5.826086957,2.463855422,1.27607362,3.302325581,0,3
1.524002313,7.391304348,2.680722892,1.234662577,4.976744186,0,3
1.962984384,3.739130435,2.734939759,1.096625767,5.046511628,0,2
2.398496241,4,3.060240964,2.366564417,3.372093023,0,3
1.650665124,5.826086957,2.463855422,1.27607362,3.302325581,0,3
2.657027183,4,2.084337349,2.904907975,4.627906977,0,3
1.674956622,4.652173913,2.626506024,1.082822086,5.325581395,0,4
1.619433198,5.173913043,2.572289157,1.345092025,4.697674419,0,3
1.64719491,5.956521739,2.734939759,1.151840491,4.976744186,0,3
2.178137652,3.347826087,2.138554217,1.745398773,3.511627907,0,3
2.584152689,3.608695652,3.277108434,2.54601227,3.23255814,0,3
2.545980335,2.043478261,3.006024096,1.773006135,4.627906977,0,1
1.952573742,3.739130435,3.873493976,1.110429448,3.930232558,0,1
2.747252747,2.956521739,2.301204819,2.587423313,3.302325581,0,2
2.747252747,2.956521739,2.301204819,2.587423313,3.302325581,0,2
2.747252747,2.956521739,2.301204819,2.587423313,3.302325581,0,2
2.09832273,2.565217391,1.759036145,1.455521472,3.441860465,0,1
1.82070561,6.47826087,2.734939759,1.552147239,2.395348837,0,3
2.747252747,2.956521739,2.301204819,2.587423313,3.302325581,0,2
1.558704453,5.304347826,2.572289157,1.082822086,4.488372093,0,3
1.931752458,6.347826087,2.843373494,2.035276074,4.76744186,0,3
2.09832273,2.565217391,1.759036145,1.455521472,3.441860465,0,1
1.633314054,5.173913043,1.596385542,1.069018405,6.511627907,0,1
1.661075766,6.869565217,2.897590361,1.814417178,4.976744186,0,4
2.344707924,4.391304348,2.463855422,2.311349693,5.11627907,0,2
2.30653557,4.130434783,4.090361446,2.394171779,4.697674419,0,4
